seller_id,data_created,item_id,quantity,price
234836231,2023-05-13,MLB4369740610,5,39.75
101922037,2024-02-25,MLB3830695843,8,66.97
361608313,2023-06-03,MLB3696932445,9,53.2
145066530,2023-09-17,MLB3790522577,5,14.27
1246937090,2024-01-01,MLB3569757607,6,24.07
317039741,2023-02-20,MLB3828603856,4,1242.09
306651618,2024-03-18,MLB3860146363,2,341.1
79453749,2023-09-15,MLB977170961,8,14.7
114830033,2023-07-01,MLB5068113188,1,149900.0
592299815,2023-10-07,MLB3456042845,4,105.0
218543459,2024-07-27,MLB4391727566,4,78.9
147396059,2023-08-31,MLB5054664968,3,23.8
344811873,2023-02-16,MLB3717863844,5,396.0
673237897,2023-02-17,MLB3141025777,3,67.99
140242001,2023-04-12,MLB3465813501,6,1249.0
734936724,2023-11-16,MLB3563607169,7,37.32
1218933489,2023-03-29,MLB3718533491,6,28.9
1986681524,2024-01-14,MLB5082967178,1,29.58
538794330,2023-03-13,MLB2164492484,1,19.54
768826009,2024-01-31,MLB3491700219,5,459.9
768826009,2024-07-15,MLB3502451255,4,619.7
823334999,2023-08-29,MLB3862431809,9,39.52
155428638,2024-08-27,MLB4161360638,3,14.94
345807973,2024-02-11,MLB4433657048,8,1285.97
717620194,2024-02-11,MLB4127999500,6,18.94
480263032,2024-09-18,MLB5041324376,4,1929.0
460844959,2023-05-25,MLB3900078698,8,34.3
413927585,2023-10-07,MLB3797373297,3,46.07
684685024,2024-05-06,MLB3647580769,4,168.21
182386228,2024-09-08,MLB3805052575,6,31.99
317039741,2023-10-31,MLB3828603856,7,1242.09
518092731,2023-09-12,MLB2722353623,4,59.0
255007587,2024-01-13,MLB3795647459,7,
1042453009,2023-03-12,MLB3803524031,4,33.9
66066353,2023-07-21,MLB5069400844,5,65.0
1021295800,2023-04-09,MLB4727920506,7,41.82
1139700096,2023-10-28,MLB3167703719,8,50.0
1203781543,2024-09-29,MLB3824736420,2,44.88
1185775029,2023-02-13,MLB4791040280,9,193.9
650084609,2023-06-12,MLB4991828524,9,38.19
621419111,2024-08-06,MLB4324321496,3,67.09
565448425,2024-06-26,MLB4831551124,10,39.9
107759971,2024-06-12,MLB3754152595,10,54.15
1143749916,2023-03-02,MLB4578977248,3,80.77
1024649254,2023-06-05,MLB3184752855,10,42.26
328026389,2023-12-23,MLB4796391322,10,
1040854188,2024-03-24,MLB3583838101,8,145.0
235568999,2024-05-03,MLB854644043,1,189.0
812376827,2023-09-13,MLB3859165003,3,42.41
1403976766,2024-04-06,MLB3503005329,5,374.3
561029499,2024-01-01,MLB3593414329,3,79.99
1239041863,2023-08-01,MLB3628255905,10,78.9
1564495264,2023-06-04,MLB3624851817,4,132.49
114830033,2023-07-04,MLB5068113188,8,149900.0
95174741,2024-06-17,MLB1287354091,2,78.9
1035172545,2023-04-05,MLB4959610316,9,73.9
1649740777,2023-07-21,MLB5018664354,8,47.8
518092731,2023-02-07,MLB2718881364,3,44.0
62269391,2023-06-07,MLB3839710489,7,33.03
1074056346,2023-06-01,MLB3670324680,7,71.01
446672908,2023-01-23,MLB3652311829,2,45.73
95174741,2024-02-08,MLB1086153706,4,172.8
744240004,2024-05-19,MLB3710315405,7,46.27
1692980446,2024-02-18,MLB5090883766,8,1100000.0
663212996,2023-07-02,MLB4850742792,3,66.0
1475329718,2023-02-10,MLB3498540475,7,25.0
638925391,2024-01-14,MLB3322171505,6,113.39
480263032,2023-06-08,MLB4128310832,3,290.05
229720469,2023-09-27,MLB5087179020,6,175.12
303537983,2024-08-26,MLB2019804384,9,262.0
1154882521,2023-08-26,MLB3774287573,5,23.0
781345314,2023-11-19,MLB3351741327,2,104.17
440775073,2024-08-23,MLB3729692673,1,199.8
1918199536,2023-04-15,MLB5092748330,3,89990.0
1241092645,2023-01-05,MLB3352381729,6,28.4
480263032,2024-01-09,MLB3582540395,10,4561.24
438237398,2024-04-09,MLB3273011557,1,49.9
243210361,2024-05-16,MLB3860125543,5,490000.0
807685248,2024-06-12,MLB3558703539,9,89.1
293714574,2024-06-30,MLB4422207506,9,54.39
153526924,2024-05-15,MLB4979581318,5,26.98
440775073,2023-07-13,MLB3506007937,8,157.17
95174741,2023-07-06,MLB1139876342,2,169.9
171427757,2023-09-07,MLB5027318466,6,20.15
204548818,2024-03-07,MLB3749374380,6,157.0
592609211,2023-04-19,MLB3727270639,1,220.79
290965309,2023-05-31,MLB5088328378,6,50.11
1415980276,2024-07-19,MLB3809909126,2,41.99
653780013,2023-08-01,MLB3355384819,8,37.47
1359371227,2024-08-08,MLB3776187407,1,147.9
541925291,2024-01-07,MLB3628600633,3,17.44
416231297,2024-04-09,MLB5068337092,9,250.0
186758107,2024-02-14,MLB5090931634,4,39.95
592799910,2023-05-08,MLB5062107634,6,196.0
143222059,2023-10-30,MLB4370404054,9,62.48
777093243,2024-07-12,MLB3849856275,8,45.38
1368803933,2024-01-24,MLB4615255824,1,102.68
136953519,2023-11-06,MLB4102394148,9,34.05
519584,2023-02-03,MLB5036492870,4,
1346266827,2023-06-05,MLB3683557935,8,18.9
97372502,2023-11-23,MLB2901343748,6,240.0
1595331618,2024-07-13,MLB3862674365,6,78.98
1986601844,2024-02-29,MLB3864172987,6,180000000.0
158812390,2024-08-01,MLB4407649276,9,18.35
720423190,2023-01-04,MLB3542920647,2,119.0
273858429,2024-03-10,MLB4568260258,7,197.94
1052325965,2024-03-12,MLB4859801836,9,173.2
614725838,2024-06-03,MLB2776444663,2,18.3
1188362425,2024-06-29,MLB2880101622,5,4.49
494193379,2024-05-10,MLB4311703126,3,462.34
573742736,2023-01-16,MLB3521823927,8,14.49
734936724,2024-04-10,MLB3563607169,7,37.32
538918694,2023-06-14,MLB3686549253,5,28.0
67462342,2024-05-09,MLB4774733258,3,174.0
401899394,2024-04-28,MLB3848424373,3,389.35
575648058,2024-03-07,MLB3629766577,8,47.79
1422092203,2024-07-20,MLB3859158323,10,121890.0
44278952,2023-09-04,MLB3210514549,1,216.0
539426610,2024-06-30,MLB3381202147,7,17.49
1648169183,2023-10-20,MLB4960103482,4,288.15
1245689402,2024-09-12,MLB3624826385,5,87.21
345807973,2023-11-05,MLB4247366554,5,884.45
62269391,2024-09-21,MLB3839710489,4,33.03
208392749,2024-06-29,MLB2144270237,3,41.8
246715984,2023-08-18,MLB4543789172,1,41.75
136953519,2024-04-27,MLB4102394148,4,34.05
625440901,2024-03-15,MLB2915534873,3,74.15
710361722,2024-05-28,MLB4471769688,5,101.2
263033296,2023-03-21,MLB4034026434,8,43.77
35988291,2024-06-12,MLB3833496401,2,25.46
1187294371,2024-01-15,MLB4112626044,6,49.8
628941634,2023-05-10,MLB3859481163,7,171.95
62009956,2023-09-26,MLB3847372081,8,45.0
179072563,2023-07-24,MLB3778935896,4,44.73
102712099,2024-01-15,MLB3829666538,4,550.05
291857911,2024-02-22,MLB4829139176,9,
272055456,2024-09-13,MLB3860490937,7,87900.0
153645053,2023-08-15,MLB3862959215,4,125000.0
811137249,2023-06-18,MLB3496115653,6,56.9
212834253,2023-09-21,MLB3810510654,3,45.0
697283285,2024-07-12,MLB4350929546,1,78.9
480263032,2023-01-30,MLB3582540395,8,4561.24
482375439,2023-02-05,MLB4536601040,9,77.96
26033992,2023-07-17,MLB3057142848,5,60.79
116280650,2023-01-25,MLB3862913279,5,36500.0
1120551476,2023-06-04,MLB3519050915,7,10.98
306786885,2023-09-16,MLB3762671715,1,117.99
620700393,2023-11-09,MLB3716586155,8,22.9
43868436,2024-06-04,MLB3801298879,8,152.89
1714963152,2024-02-12,MLB5088711340,9,33.22
221067608,2023-10-13,MLB3808895979,1,169.0
519584,2024-03-21,MLB5036492870,2,
358625041,2023-02-15,MLB2822986234,5,563.9
1564495264,2023-11-18,MLB3624851817,2,132.49
1023549224,2023-03-24,MLB5091351152,4,679.89
390286076,2023-10-01,MLB1305722840,10,29.95
1187908924,2024-03-06,MLB4458022858,4,78.99
1375734583,2023-10-16,MLB3371578831,6,99.9
480263032,2024-06-06,MLB3859562714,8,108.72
1782787563,2023-09-16,MLB4796336964,9,81.44
200359620,2023-05-18,MLB3546150784,6,39.54
95174741,2023-05-05,MLB1281711808,10,30.65
1415980276,2023-12-06,MLB3862686265,2,510.3
1219182002,2023-10-24,MLB3183201560,7,78.0
1241092645,2023-02-10,MLB3352381729,4,28.4
480263032,2023-09-17,MLB3589269609,1,921.11
56338640,2024-01-12,MLB5077354170,6,
136953519,2023-11-14,MLB4102394148,8,34.05
646053858,2023-06-19,MLB5073225784,3,291.0
444816473,2024-01-02,MLB3698110641,10,82.5
95174741,2023-06-30,MLB1094866843,9,299.8
144773339,2023-12-16,MLB5089492614,5,28000.0
35082462,2024-06-30,MLB3696606671,1,
144578541,2024-08-07,MLB3409952619,2,108.79
221067608,2024-04-19,MLB3808895979,10,169.0
114830033,2024-05-08,MLB5068113188,4,149900.0
235608158,2024-08-05,MLB4147955524,4,26.92
1031733261,2023-09-21,MLB3674229133,9,34.78
189182737,2024-08-07,MLB3825153595,3,161.94
1259180517,2024-01-30,MLB4471245748,1,41.23
1074382560,2023-06-08,MLB4481471232,10,354.36
480263032,2023-03-25,MLB3589269609,2,921.11
160458931,2023-04-08,MLB3836205357,7,15.72
745172982,2024-03-18,MLB3562592527,2,35.7
244514962,2023-02-14,MLB3558295243,8,33.15
200359620,2023-11-30,MLB3546150784,3,39.54
208208653,2024-01-22,MLB3400453607,10,19.0
480263032,2023-07-14,MLB3924645140,7,99.9
31376721,2024-08-02,MLB3421608287,4,16.2
326508445,2023-08-06,MLB4191125204,5,567.51
480265022,2023-01-02,MLB2770275483,9,72.54
1012114354,2023-08-09,MLB4495372470,8,29.12
768826009,2023-03-05,MLB3502451255,7,619.7
246715984,2023-08-22,MLB4543789172,3,41.75
1507700562,2023-05-06,MLB5033468572,2,898.0
1105017191,2023-06-15,MLB3834657545,8,69.99
63131482,2023-01-18,MLB4112335638,1,47.0
519584,2024-05-22,MLB5036492870,9,
1009377538,2023-01-19,MLB3711884049,6,232.19
1255520464,2024-06-24,MLB3632686325,8,87.9
631766560,2024-07-26,MLB5070942828,10,146.0
475141854,2023-12-28,MLB3463595813,1,26.28
631766560,2024-07-13,MLB5070942828,3,146.0
1523341183,2023-11-22,MLB3781257429,1,43.03
488946915,2023-01-12,MLB3715660459,4,46.66
183982918,2024-03-11,MLB1381132707,3,56.0
244514962,2024-01-30,MLB3578167369,3,33.15
222723975,2024-03-11,MLB3764061893,7,28.86
268330639,2023-07-12,MLB3859398457,4,98000.0
326016487,2024-03-29,MLB3566320613,2,1034.0
390286076,2023-11-03,MLB1305722840,8,29.95
391245909,2024-03-09,MLB3933760848,4,49.89
1646140550,2023-05-24,MLB5047314562,3,165.88
51869795,2023-02-16,MLB782141206,6,139.99
777338596,2023-07-16,MLB3251857101,7,287.35
482375439,2023-07-27,MLB4732906480,1,61.51
1084304577,2023-09-03,MLB4865478720,2,17.6
251420469,2024-01-21,MLB5005327188,8,39.89
1185775029,2023-07-26,MLB4791040280,4,193.9
1332588645,2024-09-20,MLB4519390884,8,78.03
1912802461,2024-07-27,MLB5060707470,2,52.63
1434976558,2024-01-11,MLB4418945508,8,130.0
480263032,2024-06-06,MLB3496115657,2,220.04
565448425,2024-04-18,MLB4831551124,4,39.9
176437388,2023-07-15,MLB3804749759,8,211.0
32627270,2023-04-20,MLB3779927319,3,28.5
144773339,2024-02-01,MLB5089492614,10,28000.0
230263288,2024-03-04,MLB1154696163,8,80.0
44371940,2023-10-06,MLB3848670417,6,68.0
734936724,2024-06-24,MLB3563607169,4,37.32
734566096,2024-03-24,MLB3804630065,3,51.27
64196652,2023-07-22,MLB2766771378,5,159.6
745172982,2023-07-14,MLB2799335510,2,49.0
176760914,2024-05-16,MLB5046274776,2,1380000.0
191380894,2023-06-06,MLB3863606993,5,69.99
222533718,2023-09-07,MLB4469031872,4,133.95
1024235833,2024-02-03,MLB3767504991,4,51.9
699362707,2024-03-16,MLB4914163718,2,293.4
44393827,2023-01-18,MLB3779124697,8,26.31
1158756553,2023-09-30,MLB4736068452,6,4049.0
102866178,2024-07-26,MLB3863377089,9,780000.0
309996717,2023-03-14,MLB3739789675,6,189.0
745172982,2023-07-10,MLB2799335510,6,49.0
319130301,2024-07-08,MLB4084192092,2,105.78
480263032,2023-09-03,MLB3589212353,9,1065.0
1182385661,2024-01-26,MLB2880107604,2,299.0
440775073,2023-09-15,MLB3729692673,2,199.8
480263032,2023-04-06,MLB4326145634,7,20.0
1463541380,2024-01-10,MLB3852925621,6,61.26
711949118,2024-06-25,MLB3861904333,7,29.59
480263032,2023-07-26,MLB3523109139,5,290.18
77932982,2024-08-05,MLB4522874450,6,29.49
10000707,2023-11-19,MLB5085309488,9,69000.0
305977176,2023-07-07,MLB3832371460,7,37.99
112538836,2023-04-25,MLB3956052698,3,54.9
1283107684,2024-06-11,MLB3126416794,3,175.0
228145111,2024-09-01,MLB5057314472,5,6999.0
51869795,2023-02-24,MLB1076263446,3,184.95
480265022,2023-02-19,MLB3096564919,5,17.48
153938540,2024-05-21,MLB3441582029,10,31.71
235262653,2024-07-30,MLB3003539989,10,114.53
592299815,2023-07-02,MLB3456042845,9,105.0
255175708,2023-02-05,MLB4690646038,6,98.83
1301653367,2023-05-12,MLB3581247341,5,12.99
1087712289,2024-03-12,MLB2735548557,8,59.85
779652426,2024-04-08,MLB4681919422,2,78.98
496077281,2024-05-12,MLB4775709490,9,28.4
1242292200,2023-12-11,MLB3860416481,1,153.0
1182385661,2023-09-16,MLB2880107604,9,299.0
231300703,2024-02-18,MLB2899374962,7,24.5
736159205,2023-03-03,MLB2003359152,5,16.88
1188362425,2024-03-21,MLB3218229809,3,11.94
1109461744,2023-02-13,MLB2735052332,7,329.9
1242292200,2023-09-07,MLB3860416481,10,153.0
1015474523,2024-07-24,MLB4538199522,8,38.18
414390761,2024-09-22,MLB5065464426,9,49.99
42605758,2024-07-10,MLB3854234482,3,79.99
439595320,2023-06-08,MLB3661801279,5,129.8
77066623,2023-08-21,MLB3768413284,3,43.2
777238447,2024-01-01,MLB3833304711,10,138.0
1683146668,2023-08-15,MLB3727131603,9,24.5
663212996,2023-03-08,MLB5025045482,7,2190.0
234629020,2024-05-22,MLB3384414107,6,420.85
440775073,2023-05-11,MLB3593042357,4,219.0
88639314,2023-05-05,MLB3699035845,7,50.61
728969910,2024-01-27,MLB2910049702,3,59.17
544010570,2024-06-03,MLB4126520494,9,10.64
832754112,2024-07-27,MLB3716050720,3,119.92
239727300,2023-07-20,MLB3406228481,3,201.0
34733173,2024-09-08,MLB3148905883,8,16.19
570711938,2023-10-07,MLB3250331769,9,1300.55
79231442,2024-09-23,MLB4651655020,6,27.5
424745478,2023-12-22,MLB3069143806,1,27.08
75803531,2024-02-18,MLB4637483116,10,180.49
209316210,2023-09-03,MLB3801498607,3,24.89
1094628902,2024-03-30,MLB3447885153,4,56.94
49259420,2023-08-25,MLB3687856163,7,58.89
614794592,2023-09-29,MLB5085338754,3,197.0
189359479,2023-02-26,MLB883472871,5,362.0
1403976766,2023-02-03,MLB3503005329,8,374.3
710361722,2023-06-13,MLB4471769688,2,101.2
482375439,2024-02-06,MLB4732906480,5,61.51
1833517642,2023-06-07,MLB3838819145,7,194.22
480263032,2023-08-20,MLB4553212912,9,198.61
1890853127,2023-02-21,MLB4944474368,6,296.99
349204909,2024-09-14,MLB3865089029,7,44.99
1706339094,2023-11-28,MLB3798441695,9,28.13
208392749,2024-02-21,MLB2144270237,9,41.8
194177382,2024-01-08,MLB3447007335,9,35.15
1165352851,2023-05-05,MLB3611234459,5,147.92
1354124140,2023-08-27,MLB3508772909,5,53.52
1108715207,2024-03-31,MLB3551772445,5,55.97
516829578,2023-06-29,MLB3802056587,10,32.1
177928932,2024-03-26,MLB3600385733,5,30.07
1855233768,2024-07-29,MLB5079441298,3,60.9
480263032,2023-03-22,MLB4326145634,6,20.0
564615359,2023-04-11,MLB3445856655,3,1799.1
1888722792,2024-08-16,MLB3852929491,2,799.9
391245909,2023-10-09,MLB3933760848,4,49.89
67462342,2024-05-30,MLB3537646225,6,158.0
353593788,2023-10-04,MLB4653151726,5,34.75
829600547,2023-12-31,MLB4362181434,10,26.25
690485804,2023-08-31,MLB3304491383,3,56.99
9036779,2023-11-10,MLB3610551715,7,54.8
797182623,2023-02-08,MLB3825935271,6,141.0
361608313,2024-07-23,MLB4764418790,8,29.99
1040854188,2023-12-30,MLB3583838101,8,145.0
144578541,2023-01-13,MLB4635520536,1,114.0
825520349,2023-09-23,MLB5018566124,2,29.14
154131113,2024-03-19,MLB5082894042,1,78000.0
1888722792,2023-03-01,MLB3852929491,5,799.9
1917068106,2024-04-24,MLB3838673021,9,2899.0
144578541,2023-07-06,MLB4635520536,7,114.0
786882858,2024-07-16,MLB3495216475,9,36.99
179072563,2024-08-18,MLB3778935896,4,44.73
1012114354,2024-04-09,MLB4495372470,10,29.12
1024235833,2023-04-30,MLB4970715340,1,43.65
629552158,2023-10-10,MLB5052310024,1,22.99
153579917,2024-07-18,MLB4610954454,2,19.68
209316210,2023-10-01,MLB3800903655,9,26.49
151174033,2023-01-30,MLB2185458509,5,56.4
1077476156,2024-07-11,MLB4626752664,8,198.0
1024286213,2024-04-15,MLB4235802578,5,226.22
264268329,2023-09-22,MLB3489524539,1,205.99
130090710,2024-07-26,MLB1788888572,9,110.07
480263032,2024-01-08,MLB4431810396,6,1192.08
1354124140,2024-01-02,MLB3508772909,5,53.52
81933182,2024-05-04,MLB1832565744,10,145.9
1014067102,2024-02-06,MLB3582198459,10,17.71
480263032,2024-04-02,MLB5008835776,9,888.0
1024649254,2023-07-18,MLB3749616371,6,62.3
234629020,2024-08-18,MLB3384450349,3,420.85
1255520464,2023-05-22,MLB3632686325,9,87.9
825096627,2023-03-16,MLB4558701266,7,22.46
771186456,2024-04-25,MLB3831487870,7,39.99
401899394,2024-01-29,MLB4094769414,6,176.0
1188362425,2023-07-28,MLB2880259468,4,39.99
1084304577,2023-09-16,MLB4865478720,1,17.6
190157921,2024-01-06,MLB4145079950,1,34.4
93002175,2023-03-27,MLB5089254964,4,750.0
1782787563,2023-05-08,MLB4796336964,10,81.44
1298716723,2023-03-28,MLB3561479753,1,57.0
575648058,2024-08-20,MLB3629766577,5,47.79
480263032,2023-03-21,MLB4326145634,9,20.0
297823686,2024-02-02,MLB3553448731,8,78.97
328026389,2023-06-22,MLB4796391322,1,
766587791,2023-04-01,MLB3684952081,6,39.0
56338640,2023-09-08,MLB4959738878,10,
1242292200,2024-03-05,MLB3860416481,2,153.0
554655438,2023-05-26,MLB4728710112,9,35.2
179072563,2023-03-03,MLB3778935896,3,44.73
265331896,2024-01-23,MLB2772969320,1,59.96
1717492036,2024-01-17,MLB3832396013,3,1053.0
1706339094,2023-11-07,MLB3798441695,8,28.13
734566096,2024-04-28,MLB3804630065,6,51.27
427630663,2023-07-03,MLB3827222461,1,25.27
1195444170,2023-09-10,MLB3768576647,4,1335.0
230263288,2024-07-07,MLB1154696163,10,80.0
105694381,2023-07-17,MLB5038792678,4,15.92
1109461744,2023-08-27,MLB2735052332,7,329.9
1716869819,2024-04-07,MLB3843874401,9,125.0
340133124,2024-01-11,MLB5010864820,9,198.0
1458393882,2024-07-26,MLB4771774852,6,29.91
361608313,2024-07-26,MLB4764613204,4,29.3
190157921,2023-03-25,MLB3423783265,10,21.0
326016487,2023-03-31,MLB4605199858,7,2867.0
23570019,2023-03-07,MLB4243840282,10,18.99
153526924,2023-02-08,MLB4979841546,4,43.22
319304459,2023-02-03,MLB5067989450,8,57.5
182266509,2023-10-26,MLB4463099772,10,32.9
6437700,2023-02-25,MLB3504003709,4,109.99
67462342,2024-09-10,MLB4443404092,6,165.0
258966188,2023-12-31,MLB4709784006,5,71.06
600717389,2024-03-01,MLB3143205717,9,44.23
137778409,2023-03-30,MLB3774030133,10,63.88
144773339,2023-10-01,MLB5089506036,6,45500.0
390286076,2023-06-10,MLB1305722840,1,29.95
95174741,2023-10-22,MLB1030948809,7,299.0
75803531,2023-02-23,MLB4637483116,1,180.49
204826922,2023-02-12,MLB4700155732,9,429.64
1332065711,2023-12-20,MLB4959623622,3,27.55
10000707,2024-02-14,MLB5085309488,3,69000.0
1024134647,2023-03-27,MLB3451028265,7,39.9
153526924,2023-12-09,MLB4979841546,3,43.22
121011280,2024-07-15,MLB4767173038,10,42.45
1109075514,2024-07-23,MLB4601052064,7,235.0
26471308,2023-03-25,MLB5076352650,2,80000.0
96792859,2024-03-18,MLB3769850639,4,
125514982,2023-11-03,MLB3815596095,10,8.0
83799991,2023-08-12,MLB4464745656,7,164.9
488758624,2024-06-07,MLB5087164000,2,110.77
1246937090,2023-08-30,MLB3569757607,4,24.07
179072563,2024-02-05,MLB3387528725,6,40.0
780702949,2024-07-29,MLB3381611163,5,87.4
1781816401,2024-01-03,MLB5072774642,8,33.87
728969910,2024-09-07,MLB2910049702,6,59.17
1185171320,2023-07-16,MLB5000741264,6,36.18
251420469,2024-07-18,MLB5005327188,5,39.89
638703107,2023-03-30,MLB3391619923,7,22.4
152381864,2024-06-04,MLB3380688843,10,99.99
177928932,2023-12-19,MLB4461308448,10,33.13
440775073,2023-12-10,MLB3593042357,9,219.0
147896428,2024-06-13,MLB4047131604,6,77.9
548703142,2024-06-09,MLB3819060229,10,20.81
13041519,2024-05-25,MLB5090942346,3,360000.0
480263032,2024-03-03,MLB4433635074,4,884.79
480263032,2024-09-10,MLB3496115657,10,220.04
20867237,2024-06-09,MLB3665695839,5,3600.0
263033296,2024-08-12,MLB4034026434,6,43.77
211037446,2023-03-10,MLB4844389174,5,5349.0
534607838,2024-03-21,MLB1463829032,9,64.2
780702949,2023-06-29,MLB2170650570,5,27.0
51869795,2023-08-23,MLB1077096006,3,175.99
536693383,2023-07-02,MLB3806874205,1,58.09
439595320,2023-12-16,MLB1466766591,6,169.9
713571099,2024-05-20,MLB3332039175,2,321.35
453220997,2024-02-05,MLB4932622602,6,29.0
